filepath,filename,split,label,width,height,mean_intensity,std_intensity,md5_hash
data/raw/chest_xray\train\PNEUMONIA\person1614_bacteria_4248.jpeg,person1614_bacteria_4248.jpeg,train,PNEUMONIA,1392,824,134.90837727374176,68.51669933637315,bc36d88cddcb4d162b5e02d0cfa1a81e
data/raw/chest_xray\train\PNEUMONIA\person1615_bacteria_4249.jpeg,person1615_bacteria_4249.jpeg,train,PNEUMONIA,1224,1072,125.23172815457029,59.7092230865815,96957e2874fb88cab943b823f1740449
data/raw/chest_xray\train\PNEUMONIA\person1616_bacteria_4251.jpeg,person1616_bacteria_4251.jpeg,train,PNEUMONIA,1008,696,118.58752252098158,56.88822619909376,e7f5c41ecca201d9587cd8cf9858540f
data/raw/chest_xray\train\PNEUMONIA\person1617_bacteria_4254.jpeg,person1617_bacteria_4254.jpeg,train,PNEUMONIA,816,456,116.73793053405572,51.651014309884005,445bade67ff71d92f6a0db841a3c14a8
data/raw/chest_xray\train\PNEUMONIA\person1617_bacteria_4255.jpeg,person1617_bacteria_4255.jpeg,train,PNEUMONIA,944,440,119.15488973420648,62.485531186725034,bc79d5d4448b6976f4377408005d5531
data/raw/chest_xray\train\PNEUMONIA\person1617_bacteria_4256.jpeg,person1617_bacteria_4256.jpeg,train,PNEUMONIA,864,528,98.65990416315937,50.83436186895446,2e4a0386d408e8ac1bce500723efc387
data/raw/chest_xray\train\PNEUMONIA\person1618_bacteria_4258.jpeg,person1618_bacteria_4258.jpeg,train,PNEUMONIA,1248,760,131.3504776062753,52.46116260453019,f921cc08dddd248a2c0b5ee0bb629e3d
data/raw/chest_xray\train\PNEUMONIA\person1619_bacteria_4261.jpeg,person1619_bacteria_4261.jpeg,train,PNEUMONIA,1400,1040,117.58105013736264,59.97139181388917,9b9c3daba4e10488fe6c5aacb4e9e309
data/raw/chest_xray\train\PNEUMONIA\person1619_bacteria_4262.jpeg,person1619_bacteria_4262.jpeg,train,PNEUMONIA,1424,904,100.19890297181068,51.852518864531724,e421a85d6686840d40b551a9142d06c3
data/raw/chest_xray\train\PNEUMONIA\person1619_bacteria_4266.jpeg,person1619_bacteria_4266.jpeg,train,PNEUMONIA,1352,968,103.67620436818426,60.53670728109991,c1be8c4c51cebacead3450b0e3307905
data/raw/chest_xray\train\PNEUMONIA\person1619_bacteria_4267.jpeg,person1619_bacteria_4267.jpeg,train,PNEUMONIA,1512,1272,137.18998431832551,64.30585066993466,061c1fac2e79c2d435a6d4c1e35894e7
data/raw/chest_xray\train\PNEUMONIA\person1619_bacteria_4268.jpeg,person1619_bacteria_4268.jpeg,train,PNEUMONIA,1512,1272,137.18998431832551,64.30585066993466,061c1fac2e79c2d435a6d4c1e35894e7
data/raw/chest_xray\train\PNEUMONIA\person1619_bacteria_4269.jpeg,person1619_bacteria_4269.jpeg,train,PNEUMONIA,1392,888,146.9438109984985,49.031846584815476,8db60ef8967ed3e0a533633432c53161
data/raw/chest_xray\train\PNEUMONIA\person1619_bacteria_4270.jpeg,person1619_bacteria_4270.jpeg,train,PNEUMONIA,1352,880,117.06275551371705,55.581199962037054,429395b84de86fcb727ead714b3dbaf9
data/raw/chest_xray\train\PNEUMONIA\person1619_bacteria_4271.jpeg,person1619_bacteria_4271.jpeg,train,PNEUMONIA,1504,912,91.48756532288168,56.2313680720695,acbad1a937d9e228357fe8894395aed7
data/raw/chest_xray\train\PNEUMONIA\person161_virus_317.jpeg,person161_virus_317.jpeg,train,PNEUMONIA,1264,904,145.15520769155373,71.82998782358071,df02771f1c0df5b5ec53a396237800bb
data/raw/chest_xray\train\PNEUMONIA\person1620_bacteria_4272.jpeg,person1620_bacteria_4272.jpeg,train,PNEUMONIA,1224,656,108.21603125498167,52.2804658132872,2fbafe02c4def0fad613656dfca8bff6
data/raw/chest_xray\train\PNEUMONIA\person1625_bacteria_4290.jpeg,person1625_bacteria_4290.jpeg,train,PNEUMONIA,1040,824,111.34925434092607,59.838932645373994,fb7cd81f84c0885edc1206ec4371ecb5
data/raw/chest_xray\train\PNEUMONIA\person1626_bacteria_4291.jpeg,person1626_bacteria_4291.jpeg,train,PNEUMONIA,896,648,124.23680865575396,71.1058315856447,d04d1c9930620afebf96fa8a87f2e905
data/raw/chest_xray\train\PNEUMONIA\person1628_bacteria_4293.jpeg,person1628_bacteria_4293.jpeg,train,PNEUMONIA,1144,896,123.9465719827048,49.11267989555961,43b9ec83fee8fb6946dfa7919231e94f
data/raw/chest_xray\train\PNEUMONIA\person1628_bacteria_4294.jpeg,person1628_bacteria_4294.jpeg,train,PNEUMONIA,1328,1000,83.1718516566265,48.847980893169364,35d8ed0d8c5fb45f6f447197aec4f84b
data/raw/chest_xray\train\PNEUMONIA\person1628_bacteria_4295.jpeg,person1628_bacteria_4295.jpeg,train,PNEUMONIA,1240,744,124.85174189212626,46.362191650834674,44458a40492ef41597f0955c7fe00f21
data/raw/chest_xray\train\PNEUMONIA\person1628_bacteria_4296.jpeg,person1628_bacteria_4296.jpeg,train,PNEUMONIA,1280,848,115.43593289357311,53.5548135824121,1d5212b8b3359bec6f77a0a72910010c
data/raw/chest_xray\train\PNEUMONIA\person1628_bacteria_4297.jpeg,person1628_bacteria_4297.jpeg,train,PNEUMONIA,1304,968,102.69489935608173,55.611137641699514,78ff1c623db8352507e4530f7eb86e11
data/raw/chest_xray\train\PNEUMONIA\person1628_bacteria_4298.jpeg,person1628_bacteria_4298.jpeg,train,PNEUMONIA,1304,968,102.69489935608173,55.611137641699514,78ff1c623db8352507e4530f7eb86e11
data/raw/chest_xray\train\PNEUMONIA\person1629_bacteria_4299.jpeg,person1629_bacteria_4299.jpeg,train,PNEUMONIA,1792,1216,132.87974468030427,52.47777189223641,fc849708b3e1bb5816df1e110b598089
data/raw/chest_xray\train\PNEUMONIA\person162_virus_319.jpeg,person162_virus_319.jpeg,train,PNEUMONIA,1576,1112,134.12846074663113,74.38252317872004,986fd051b219457daa9cf2a4ff64c93c
data/raw/chest_xray\train\PNEUMONIA\person162_virus_320.jpeg,person162_virus_320.jpeg,train,PNEUMONIA,1720,1128,144.43116031667492,87.48042281689389,d78d9fb2e6b1c62a1c95f3b9788149da
data/raw/chest_xray\train\PNEUMONIA\person162_virus_321.jpeg,person162_virus_321.jpeg,train,PNEUMONIA,1424,1224,131.92784467485495,60.53693664708274,56dea5c125ea059d9de1ce6a7676c00d
data/raw/chest_xray\train\PNEUMONIA\person162_virus_322.jpeg,person162_virus_322.jpeg,train,PNEUMONIA,1424,1224,131.92784467485495,60.53693664708274,56dea5c125ea059d9de1ce6a7676c00d
data/raw/chest_xray\train\PNEUMONIA\person1630_bacteria_4303.jpeg,person1630_bacteria_4303.jpeg,train,PNEUMONIA,1552,1096,130.0825318402438,51.877734613853484,29f1d0b2357e00efee82b1f5f0c6d250
data/raw/chest_xray\train\PNEUMONIA\person1630_bacteria_4304.jpeg,person1630_bacteria_4304.jpeg,train,PNEUMONIA,1792,1232,147.72405813355172,54.7038427108648,545cf99844e25b71670e26df8c9d2725
data/raw/chest_xray\train\PNEUMONIA\person1634_bacteria_4326.jpeg,person1634_bacteria_4326.jpeg,train,PNEUMONIA,1648,1096,115.29890909574091,49.3273543166655,3f926c146fc573360be492c1262584d5
data/raw/chest_xray\train\PNEUMONIA\person1634_bacteria_4331.jpeg,person1634_bacteria_4331.jpeg,train,PNEUMONIA,1720,1112,137.01629580056886,57.23774950562756,5d4f0c15811de1963acf4d49e97100b5
data/raw/chest_xray\train\PNEUMONIA\person1634_bacteria_4334.jpeg,person1634_bacteria_4334.jpeg,train,PNEUMONIA,1824,976,136.14585467896174,69.98051970139781,bf87edd4c9879b5e2bf75c5d5333b0f3
data/raw/chest_xray\train\PNEUMONIA\person1635_bacteria_4335.jpeg,person1635_bacteria_4335.jpeg,train,PNEUMONIA,1224,848,120.03688802565051,64.03749675340238,9c442b16d65b0374d5e063efbce046d5
data/raw/chest_xray\train\PNEUMONIA\person1636_bacteria_4337.jpeg,person1636_bacteria_4337.jpeg,train,PNEUMONIA,1608,1024,115.66429570895522,57.66579807021076,d5a7467d3b6210eb6e6613c02b5b2b55
data/raw/chest_xray\train\PNEUMONIA\person1636_bacteria_4338.jpeg,person1636_bacteria_4338.jpeg,train,PNEUMONIA,1624,864,122.16715343345193,60.01773677904141,32ceb3c44a6ae3c9eec2915163d1d152
data/raw/chest_xray\train\PNEUMONIA\person1637_bacteria_4339.jpeg,person1637_bacteria_4339.jpeg,train,PNEUMONIA,1936,1536,151.89616961518595,70.02485749791768,b1c056075d1b62d01200f512153d4048
data/raw/chest_xray\train\PNEUMONIA\person1638_bacteria_4340.jpeg,person1638_bacteria_4340.jpeg,train,PNEUMONIA,1976,1496,139.00387538158435,57.11075213053747,360eaeca8bea2094f87a86744b43f8ea
data/raw/chest_xray\train\PNEUMONIA\person1638_bacteria_4341.jpeg,person1638_bacteria_4341.jpeg,train,PNEUMONIA,1736,1328,139.05121609710733,55.24221318983535,32335937f409e09b2b23534bf4a4e5f3
data/raw/chest_xray\train\PNEUMONIA\person1638_bacteria_4342.jpeg,person1638_bacteria_4342.jpeg,train,PNEUMONIA,1656,1088,125.1800149634129,51.66494849346713,c4739d76a95a417b6ee3816fc47dc212
data/raw/chest_xray\train\PNEUMONIA\person1639_bacteria_4343.jpeg,person1639_bacteria_4343.jpeg,train,PNEUMONIA,832,583,143.76007718696397,39.97820262712586,8bfac30132821fbc4fb1867e88f25b0e
data/raw/chest_xray\train\PNEUMONIA\person1639_bacteria_4344.jpeg,person1639_bacteria_4344.jpeg,train,PNEUMONIA,1248,688,120.24671218135063,55.7222385463046,6efd938287944cc680dcf09bc5bd43e7
data/raw/chest_xray\train\PNEUMONIA\person1639_bacteria_4345.jpeg,person1639_bacteria_4345.jpeg,train,PNEUMONIA,781,476,156.28188112633018,45.24228976675228,8bf1d6bb3e8cbf250868b0700d8940bd
data/raw/chest_xray\train\PNEUMONIA\person1639_bacteria_4347.jpeg,person1639_bacteria_4347.jpeg,train,PNEUMONIA,809,476,130.46640732930996,50.10928227438862,82d9e80f4d086c6fec12ef9c940402ee
data/raw/chest_xray\train\PNEUMONIA\person1640_bacteria_4348.jpeg,person1640_bacteria_4348.jpeg,train,PNEUMONIA,855,507,104.2744962340104,54.248237296146414,3ed087e81cec6df4e3079ce8804ff14b
data/raw/chest_xray\train\PNEUMONIA\person1641_bacteria_4350.jpeg,person1641_bacteria_4350.jpeg,train,PNEUMONIA,1072,648,127.92068016399485,50.124519370517284,f0f100d7b9f9dfda1f587f1e03586cc7
data/raw/chest_xray\train\PNEUMONIA\person1642_bacteria_4352.jpeg,person1642_bacteria_4352.jpeg,train,PNEUMONIA,724,286,120.8570876637175,50.31871477234656,1ba35d6224b1b170737877d9c4a552c2
data/raw/chest_xray\train\PNEUMONIA\person1642_bacteria_4353.jpeg,person1642_bacteria_4353.jpeg,train,PNEUMONIA,698,413,120.11157787382837,55.821198196402605,195acca8fc97456b081689c02ad373bc
data/raw/chest_xray\train\PNEUMONIA\person1643_bacteria_4354.jpeg,person1643_bacteria_4354.jpeg,train,PNEUMONIA,1088,664,107.79128554659816,63.4865277949998,e42d4dfa0ede18a30c518f2691dbebb9
data/raw/chest_xray\train\PNEUMONIA\person1644_bacteria_4356.jpeg,person1644_bacteria_4356.jpeg,train,PNEUMONIA,741,421,126.67467407784947,45.02510742413509,5d0d6b10effea17e9c937880e9a3e3c3
data/raw/chest_xray\train\PNEUMONIA\person1644_bacteria_4357.jpeg,person1644_bacteria_4357.jpeg,train,PNEUMONIA,645,329,147.11594448764166,55.31106469012962,7edf0557daf3073abe2d1ffd6d746d1f
data/raw/chest_xray\train\PNEUMONIA\person1644_bacteria_4358.jpeg,person1644_bacteria_4358.jpeg,train,PNEUMONIA,1040,536,88.32689796211251,46.12710933706501,d4e0fa4d206ac6fd6b061ca205f08e98
data/raw/chest_xray\train\PNEUMONIA\person1644_bacteria_4360.jpeg,person1644_bacteria_4360.jpeg,train,PNEUMONIA,718,401,136.65771851707777,44.522919320590724,488924a9f8f87fdb0285802b71ecb8ff
data/raw/chest_xray\train\PNEUMONIA\person1644_bacteria_4361.jpeg,person1644_bacteria_4361.jpeg,train,PNEUMONIA,720,325,134.95979487179488,51.61163014722214,10631cc9402ba75aea2207b1e88ff204
data/raw/chest_xray\train\PNEUMONIA\person1644_bacteria_4362.jpeg,person1644_bacteria_4362.jpeg,train,PNEUMONIA,1048,680,115.74662803098339,61.15360241647219,1fd0f205c950579551cecd2e7f099460
data/raw/chest_xray\train\PNEUMONIA\person1645_bacteria_4363.jpeg,person1645_bacteria_4363.jpeg,train,PNEUMONIA,1152,664,110.99954113328313,62.90565058258472,cd6bac3acf0563d2699b14b6fc9e3f11
data/raw/chest_xray\train\PNEUMONIA\person1646_bacteria_4368.jpeg,person1646_bacteria_4368.jpeg,train,PNEUMONIA,976,712,127.69025862267452,73.25665210150946,94cd03c395e69b5dbc755ac8b50341c8
data/raw/chest_xray\train\PNEUMONIA\person1647_bacteria_4372.jpeg,person1647_bacteria_4372.jpeg,train,PNEUMONIA,936,776,132.30468956515992,47.677335346305554,96632e03239c43702ad393c2c91db648
data/raw/chest_xray\train\PNEUMONIA\person1648_bacteria_4373.jpeg,person1648_bacteria_4373.jpeg,train,PNEUMONIA,1056,720,140.65926320496632,75.91807770648154,16b3190477f1613d7bf3596b84665d7a
data/raw/chest_xray\train\PNEUMONIA\person1648_bacteria_4375.jpeg,person1648_bacteria_4375.jpeg,train,PNEUMONIA,1144,656,101.8693554920689,57.61058991004444,bc24dd41c4890925e4f4a43da36983d9
data/raw/chest_xray\train\PNEUMONIA\person1648_bacteria_4376.jpeg,person1648_bacteria_4376.jpeg,train,PNEUMONIA,1144,824,122.49588821372802,63.719988636442515,bf9b17ac4e6b2a81a75bbecefbb0e8f2
data/raw/chest_xray\train\PNEUMONIA\person1649_bacteria_4377.jpeg,person1649_bacteria_4377.jpeg,train,PNEUMONIA,1040,728,83.45190458579881,62.069022548615315,6aa7ba31980ca8625aef068eab309f88
data/raw/chest_xray\train\PNEUMONIA\person1649_bacteria_4378.jpeg,person1649_bacteria_4378.jpeg,train,PNEUMONIA,1032,888,90.06213881032195,58.62498065612629,b37b1b5a1fb363d4c372a984f7e36d67
data/raw/chest_xray\train\PNEUMONIA\person1649_bacteria_4379.jpeg,person1649_bacteria_4379.jpeg,train,PNEUMONIA,1152,832,126.18724959935898,71.86176366255872,010b5fe25d829c94666064eca1c62a43
data/raw/chest_xray\train\PNEUMONIA\person1651_bacteria_4381.jpeg,person1651_bacteria_4381.jpeg,train,PNEUMONIA,1176,816,122.34751817393624,71.3798945531226,c4c572edbb47bb8ee7f85761f0bc7e04
data/raw/chest_xray\train\PNEUMONIA\person1652_bacteria_4383.jpeg,person1652_bacteria_4383.jpeg,train,PNEUMONIA,1232,624,100.57646650224775,71.63012798629666,50f0ef7e76b8b5b87dff52cc5376fa4b
data/raw/chest_xray\train\PNEUMONIA\person1657_bacteria_4398.jpeg,person1657_bacteria_4398.jpeg,train,PNEUMONIA,1552,1120,83.13049003589838,53.73386816553187,88c47d1919d41135c9cf6f43fd5eb9fb
data/raw/chest_xray\train\PNEUMONIA\person1657_bacteria_4399.jpeg,person1657_bacteria_4399.jpeg,train,PNEUMONIA,1456,1160,100.09898458222811,57.72805470013292,05acf87daeb1e0de0b9561ce0ed550f3
data/raw/chest_xray\train\PNEUMONIA\person1657_bacteria_4400.jpeg,person1657_bacteria_4400.jpeg,train,PNEUMONIA,1504,1200,168.8169448138298,64.30569919635546,d08e8308fa7e279c79543688fc6dc7d4
data/raw/chest_xray\train\PNEUMONIA\person1658_bacteria_4402.jpeg,person1658_bacteria_4402.jpeg,train,PNEUMONIA,1680,1168,117.67379933137639,58.53160675223168,db570739230e3722d23a5e8df8d4043f
data/raw/chest_xray\train\PNEUMONIA\person1660_bacteria_4404.jpeg,person1660_bacteria_4404.jpeg,train,PNEUMONIA,1032,552,133.07214077069992,68.60762234859429,6d29924291188d5a69439348ce051fa6
data/raw/chest_xray\train\PNEUMONIA\person1661_bacteria_4406.jpeg,person1661_bacteria_4406.jpeg,train,PNEUMONIA,607,347,122.26631185639205,48.84074395309512,c3316e9a3b634ea1098a78a6c9913ee4
data/raw/chest_xray\train\PNEUMONIA\person1663_bacteria_4411.jpeg,person1663_bacteria_4411.jpeg,train,PNEUMONIA,1416,864,124.2268812774639,57.21229040272405,915ff548f2c55d283ca6c130c8adb14a
data/raw/chest_xray\train\PNEUMONIA\person1663_bacteria_4412.jpeg,person1663_bacteria_4412.jpeg,train,PNEUMONIA,1272,952,122.31845568416045,60.68561307375909,d318bc93944c76a809b9259291052f8e
data/raw/chest_xray\train\PNEUMONIA\person1665_bacteria_4415.jpeg,person1665_bacteria_4415.jpeg,train,PNEUMONIA,1160,784,121.00608836206897,64.17799410300708,77a2cd478f9a52ecf4d4354cb7481f15
data/raw/chest_xray\train\PNEUMONIA\person1666_bacteria_4416.jpeg,person1666_bacteria_4416.jpeg,train,PNEUMONIA,1824,1040,116.88365648195007,65.47973504525841,684fc3d127d6e9d913dda98f389170ce
data/raw/chest_xray\train\PNEUMONIA\person1667_bacteria_4417.jpeg,person1667_bacteria_4417.jpeg,train,PNEUMONIA,1024,648,126.7022991415895,45.88850583170744,e4e65a3bdc5ec404a922cebd9575dd74
data/raw/chest_xray\train\PNEUMONIA\person1667_bacteria_4418.jpeg,person1667_bacteria_4418.jpeg,train,PNEUMONIA,1144,752,73.05290321380747,42.26180670178112,564b7318bb0a7e83d27bfd9e1d7d3292
data/raw/chest_xray\train\PNEUMONIA\person1668_bacteria_4420.jpeg,person1668_bacteria_4420.jpeg,train,PNEUMONIA,571,310,137.184938704028,45.673994919562666,292930c8d297d15634c1727856535814
data/raw/chest_xray\train\PNEUMONIA\person1668_bacteria_4421.jpeg,person1668_bacteria_4421.jpeg,train,PNEUMONIA,469,270,153.18873884545528,28.56016634211587,9c6496f2c7219a7915c60d222bc0ff8b
data/raw/chest_xray\train\PNEUMONIA\person1669_bacteria_4422.jpeg,person1669_bacteria_4422.jpeg,train,PNEUMONIA,482,163,114.39881119059135,49.4338529233068,e6889797b172da577c1e48662f02e7b9
data/raw/chest_xray\train\PNEUMONIA\person1669_bacteria_4423.jpeg,person1669_bacteria_4423.jpeg,train,PNEUMONIA,920,696,153.00151174412792,43.722678456469055,51d888ef789925dd377be8af91e20a15
data/raw/chest_xray\train\PNEUMONIA\person1669_bacteria_4424.jpeg,person1669_bacteria_4424.jpeg,train,PNEUMONIA,1032,680,100.34213121295029,53.57945036706407,8d16adb0bcaeb7e0ef76c221a7e4fdd7
data/raw/chest_xray\train\PNEUMONIA\person1670_bacteria_4425.jpeg,person1670_bacteria_4425.jpeg,train,PNEUMONIA,1328,928,145.28509295803906,65.10961753160863,f0716e04f593a5c4c62f85acb6c15ea0
data/raw/chest_xray\train\PNEUMONIA\person1670_bacteria_4426.jpeg,person1670_bacteria_4426.jpeg,train,PNEUMONIA,444,262,142.2937126057355,49.82837004555821,705b6822cd7c37fdbf09c7d85729d24a
data/raw/chest_xray\train\PNEUMONIA\person1670_bacteria_4427.jpeg,person1670_bacteria_4427.jpeg,train,PNEUMONIA,1488,1088,128.27412066136938,66.75006697425754,92f904dfc60f5acea448e7aae756ef11
data/raw/chest_xray\train\PNEUMONIA\person1670_bacteria_4428.jpeg,person1670_bacteria_4428.jpeg,train,PNEUMONIA,1352,816,118.79872320599837,57.80480900715753,7e2842d9c3b02767787d6cc7833ce70e
data/raw/chest_xray\train\PNEUMONIA\person1670_bacteria_4429.jpeg,person1670_bacteria_4429.jpeg,train,PNEUMONIA,1288,976,142.39090580770798,53.43132051447638,84865d4bbe4da56f7493bf7d056823c6
data/raw/chest_xray\train\PNEUMONIA\person1670_bacteria_4430.jpeg,person1670_bacteria_4430.jpeg,train,PNEUMONIA,1464,1104,87.75543045161163,58.04908054659146,e696200308e3d2c4e864c6568a4d3a52
data/raw/chest_xray\train\PNEUMONIA\person1670_bacteria_4431.jpeg,person1670_bacteria_4431.jpeg,train,PNEUMONIA,1568,832,114.44392737563776,64.49317101116199,54f057afff1d7bb1b6502e8b6a00ae7f
data/raw/chest_xray\train\PNEUMONIA\person1671_bacteria_4432.jpeg,person1671_bacteria_4432.jpeg,train,PNEUMONIA,1528,1024,138.23264045116164,65.07072818920926,e62b4957e0d00b3303dc25c64a5db12e
data/raw/chest_xray\train\PNEUMONIA\person1673_bacteria_4434.jpeg,person1673_bacteria_4434.jpeg,train,PNEUMONIA,896,624,80.85276978880495,43.09240435662156,244b38baefcccc85b356969eaa1460d2
data/raw/chest_xray\train\PNEUMONIA\person1674_bacteria_4437.jpeg,person1674_bacteria_4437.jpeg,train,PNEUMONIA,1160,936,79.26778293545534,57.84839461991002,0aa812d6d1d67482a1f4dee7478f2d17
data/raw/chest_xray\train\PNEUMONIA\person1676_bacteria_4441.jpeg,person1676_bacteria_4441.jpeg,train,PNEUMONIA,407,178,147.36632802363138,36.232022039820905,effa41207095f55c1cd4dce46828f614
data/raw/chest_xray\train\PNEUMONIA\person1677_bacteria_4443.jpeg,person1677_bacteria_4443.jpeg,train,PNEUMONIA,499,261,118.04654519767504,49.784919496924694,daea04762a34de53ebb909524bf7ecbf
data/raw/chest_xray\train\PNEUMONIA\person1677_bacteria_4444.jpeg,person1677_bacteria_4444.jpeg,train,PNEUMONIA,500,198,142.19914141414142,56.770059056895796,7f731a301270875de555fb8d617dcc48
data/raw/chest_xray\train\PNEUMONIA\person1678_bacteria_4446.jpeg,person1678_bacteria_4446.jpeg,train,PNEUMONIA,1144,928,138.13056690077164,64.1457867749743,36de2a9515501637cd35585c365d1bbd
data/raw/chest_xray\train\PNEUMONIA\person1679_bacteria_4448.jpeg,person1679_bacteria_4448.jpeg,train,PNEUMONIA,480,167,138.61996007984033,54.82626279998644,9f7648d2ae5f77920d3cd2aaa9c09b85
data/raw/chest_xray\train\PNEUMONIA\person1679_bacteria_4449.jpeg,person1679_bacteria_4449.jpeg,train,PNEUMONIA,438,168,127.93323276799305,42.53236475560732,7fdd638d2a351ed1219a60860804d33e
data/raw/chest_xray\train\PNEUMONIA\person1679_bacteria_4450.jpeg,person1679_bacteria_4450.jpeg,train,PNEUMONIA,549,229,136.1974292282117,53.71667574418279,5afa34d492cec6324bb2f82b952236ad
data/raw/chest_xray\train\PNEUMONIA\person1679_bacteria_4452.jpeg,person1679_bacteria_4452.jpeg,train,PNEUMONIA,1080,672,150.1454723324515,48.740589628447346,c598159c153e914fbd0adb4f70022dae
data/raw/chest_xray\train\PNEUMONIA\person1679_bacteria_4453.jpeg,person1679_bacteria_4453.jpeg,train,PNEUMONIA,1160,632,70.15111714316892,36.49214724189917,248fd9f23992d5fc2034868926bb5670
data/raw/chest_xray\train\PNEUMONIA\person1680_bacteria_4455.jpeg,person1680_bacteria_4455.jpeg,train,PNEUMONIA,984,544,111.43101386896222,61.572048455727696,7baff8f52c838e8d872c3064db71fb32
data/raw/chest_xray\train\PNEUMONIA\person1682_bacteria_4459.jpeg,person1682_bacteria_4459.jpeg,train,PNEUMONIA,1120,744,107.01812836021506,65.36496954527848,767fb4748f40cdbfd9f558fb2021e3cd
data/raw/chest_xray\train\PNEUMONIA\person1683_bacteria_4460.jpeg,person1683_bacteria_4460.jpeg,train,PNEUMONIA,2072,1440,135.57065268393393,66.15566307108563,2f8974901ffa1400196306f1094adeec
data/raw/chest_xray\train\PNEUMONIA\person1684_bacteria_4461.jpeg,person1684_bacteria_4461.jpeg,train,PNEUMONIA,499,188,144.26462499467019,37.48481829791995,3ecc69f69e9c68f24414d134d24975de
data/raw/chest_xray\train\PNEUMONIA\person1684_bacteria_4462.jpeg,person1684_bacteria_4462.jpeg,train,PNEUMONIA,494,151,119.84415636646379,53.22266560834774,92c9e107102ebacf341fdff2f67d98ca
data/raw/chest_xray\train\PNEUMONIA\person1684_bacteria_4463.jpeg,person1684_bacteria_4463.jpeg,train,PNEUMONIA,984,568,121.8555872838658,54.34837001076721,7f19ff1bdd13c914f6f66689fa9d40bd
data/raw/chest_xray\train\PNEUMONIA\person1685_bacteria_4465.jpeg,person1685_bacteria_4465.jpeg,train,PNEUMONIA,1248,744,157.4263391318583,51.350357459899314,c4e4ac9b5f48e80cdc6d45134f6e69ff
data/raw/chest_xray\train\PNEUMONIA\person1686_bacteria_4466.jpeg,person1686_bacteria_4466.jpeg,train,PNEUMONIA,503,260,120.29830249273589,54.58805596724592,8f562e3db5b6e2e94e396ad2ed681a19
data/raw/chest_xray\train\PNEUMONIA\person1687_bacteria_4468.jpeg,person1687_bacteria_4468.jpeg,train,PNEUMONIA,1096,784,113.52839755884105,68.61735876657976,43eddd67f0f804aa0a1e25ab800f357d
data/raw/chest_xray\train\PNEUMONIA\person1689_bacteria_4472.jpeg,person1689_bacteria_4472.jpeg,train,PNEUMONIA,1024,632,115.5973858410799,74.27512295569224,94c60430c79e0a25358e61866d41aab5
data/raw/chest_xray\train\PNEUMONIA\person1689_bacteria_4473.jpeg,person1689_bacteria_4473.jpeg,train,PNEUMONIA,567,258,127.76517233364778,42.52609425793323,d8aacf7571a20953eaeee1bf67813562
data/raw/chest_xray\train\PNEUMONIA\person1689_bacteria_4474.jpeg,person1689_bacteria_4474.jpeg,train,PNEUMONIA,437,144,127.78286295448767,48.05299778606528,6c5264bc5c54678f48f8d2d4496abb03
data/raw/chest_xray\train\PNEUMONIA\person1690_bacteria_4475.jpeg,person1690_bacteria_4475.jpeg,train,PNEUMONIA,1664,1472,161.4566923926108,43.75396087585476,538a025f85d5e563e0a34420347db594
data/raw/chest_xray\train\PNEUMONIA\person1691_bacteria_4479.jpeg,person1691_bacteria_4479.jpeg,train,PNEUMONIA,1336,816,139.9640966229306,71.06772939707861,57f9c9984022b2ff0942b8738b6ca13d
data/raw/chest_xray\train\PNEUMONIA\person1691_bacteria_4481.jpeg,person1691_bacteria_4481.jpeg,train,PNEUMONIA,1320,1016,131.16215551181102,62.55165547331512,517ac69c0bc9ebd300c65dc1071f57ff
data/raw/chest_xray\train\PNEUMONIA\person1693_bacteria_4485.jpeg,person1693_bacteria_4485.jpeg,train,PNEUMONIA,399,164,133.5221284919616,42.71238324642822,812b5004f4f745c16e91a7ed21fe6778
data/raw/chest_xray\train\PNEUMONIA\person1695_bacteria_4492.jpeg,person1695_bacteria_4492.jpeg,train,PNEUMONIA,824,640,118.17358161407768,39.78284392420338,a022ed2347df4b46c4b2fd32e51864a6
data/raw/chest_xray\train\PNEUMONIA\person1696_bacteria_4495.jpeg,person1696_bacteria_4495.jpeg,train,PNEUMONIA,1072,648,145.48482702229592,45.45066992541971,934b7cc2091a7447447bdcf9ff663f4c
data/raw/chest_xray\train\PNEUMONIA\person1697_bacteria_4496.jpeg,person1697_bacteria_4496.jpeg,train,PNEUMONIA,1320,688,121.22472692036645,71.54435313606756,d45aacc01be3ae41489dd11db99a1305
data/raw/chest_xray\train\PNEUMONIA\person1698_bacteria_4497.jpeg,person1698_bacteria_4497.jpeg,train,PNEUMONIA,1152,696,116.04211940253832,55.18745632189475,682945e2fb1723c03e804ce78ddbb22e
data/raw/chest_xray\train\PNEUMONIA\person1699_bacteria_4498.jpeg,person1699_bacteria_4498.jpeg,train,PNEUMONIA,1384,808,114.25484855205174,61.50918769674369,2aa0e3c8f754c94b4c0916fcd38f552a
data/raw/chest_xray\train\PNEUMONIA\person16_bacteria_53.jpeg,person16_bacteria_53.jpeg,train,PNEUMONIA,1470,1033,115.10218569518804,66.19959566023455,9505945bca9b0a021e893a34d6beea89
data/raw/chest_xray\train\PNEUMONIA\person16_bacteria_54.jpeg,person16_bacteria_54.jpeg,train,PNEUMONIA,1460,924,124.35805906422345,56.287914357790825,d9f02398403002b3110b632cb3362438
